comment,class_label
"Je to povinny predmet, takze si to musi dat kazdy z AIN. Kedze som vytvaral projekt, ktory sa ma realne pouzivat na fakulte a odmietam si robit hanbu, tak som praci na projekte, ktory tvoril 70% hodnotenia, venoval asi najviac casu z celeho semestra. Velky doraz sa kladol na formalnu stranku veci a museli sa dodrziavat vopred stanovene deadliny, ktore platili pre vsetky projekty bez toho, aby sa zohladnoval ich rozsah a povahu. Formalne dokumenty, ktore bolo treba vypracovat sa vytvaraju pri praci na velmi obsiahlych projektoch, ktore robia tymy desiatok az stoviek skusenych vyvojarov zamestnanych na full time, nie skupiny neskusenych studentov, pre ktorych je to len 1/5 semestra (ak berieme do uvahy, ze kreditova zataz je cca 30 kreditov na semester a tento predmet je ohodnoteny 6 kreditmi). Pri formalnych zadaniach bolo casto tazke zistit, ako presne ma vysledok vyzerat.  Podobny predmet je velmi dolezity, ale myslim si, ze by bolo skor lepsie, keby studenti robili na nejakom velkom skupinovom projekte, mozno cely semester, ktory bude viezt skuseny vyvojar. Kludne to moze byt aj v komercnej sfere. Veduci by vytvaral specifikaciu i zvysne formalne dokumenty, pretoze vie, ako sa to ma robit. Na stretnutiach by potom objasnil ostatnym clenom tymu, co a preco spravil, co a preco je tak napisane, navrhnute. V tomto by proste predmet mal kopirovat prax, kde projekt vedu skuseni ludia, ktori sa na nejakom projekte uz ucastnili, aj ked ho nutne nemuseli viezt. Je nemyslitelne, aby ludia, ktorych najnarocnejsim projektom bola simulacia nejakeho stromu na predmete AaDS mali zrazu viezt realny softverovy projekt s viacerimi ludmi.  Ako som mal moznost vidiet, vznikali tu rozne problemy, zle casove odhady, rozne chyby, dokonca absencia objektoveho pristupu. To je uz na zamyslenie celej informatickej sekcie, ako je mozne, ze ziaci v 3 rocniku nechapu OOP. Dalsia vec je, ze studenti takto ziskavaju zle navyky, ktore by nevznikali pri vedeni projektu skusenym clovekom. Studenti maju casto pocit, ze projekt staci spravit napr. na 70% a je to v poriadku. Alebo aj na 100% ale nekvalitne. Realita je ina a bakalarsky rocnik an matfyze nie je vytvarna vychova na ZS. Myslim, ze ak klientovi odovzdam projekt hotovy na 70%, tak mi 70% dohodnutej odmeny urcite neda. Preto si myslim, ze idealne by bolo, keby predmet bol napr. aj za 12 a viac kreditov, ale ziaci by mali moznost pracovat na realnych profesionalne vedenych projektoch, aby si osvojili zrucnosti z realnej praxe. Takato skusenost by bola uz pre absolventov Bc. studia neuveritelna konkurecna vyhoda na trhu prace.",0
"Možno by som uvítal trochu viac kontaktu a vedenia týmu cvičiacim ku jednotlivým dielčím cielom počas predmetu,",-1
"Fajn predmet kde sa clovek dozvie o spristupnovani stranok, ale aj aplikacii pre nevidiacich.",1
"latka sa mi zdala zastarala, mohol sa brat vacsi doraz na aktualne trendy (napr. html5). Uroven mohla by byt o nieco vyssia, ked porovnam uroven s ostatnymi predmetmi, na ktorych sa kodi, tak tento predmet je urceny asi pre pred-zaciatocnikov.",-1
"Skvelý predmet, odporúčam každému, kto sa čo i len trošku zaujíma o tvorbu westránok.Pripomienka k projektom: riešenia by bolo fajn po ohodnotení zverejniť, aby sa mohli študenti navzájom porovnávať, inšpirovať atď :)",1
"Jeden z predmetov kam rad chodim",1
"Veľmi sa mi páčila forma výučby, všetky prednášky sú v Moodle.",1
"Pomerne casovo nenarocny volitelny predmet ktory cloveka nauci tvorit jednoduche webove stranky. Na prednasky som nechodil, ulohy z cviceni som pohodlne zvladol aj s precitanim prednasky na cviceniach. Celkovo som s nim velmi spokojny.",1
"super predmet",1
"Odreagovanie sa od zufalych predmetov, aspon ma clovek pocit ze nieco vie..:)",1
"Naucite sa zklad tvorby webu a stylov, cvicenia vyborne nadvazuju na prednasku, vsetko sa da poriadne vyskusat, cviciaci vedia zodpovedat aj doplnkove otazky. Vyborne spravene skripta formou prezentacii.",1
"Skvela varianta pre pokrocilych.",1
"Predmet na ktorom sa skvelo naucite zaklady html a css a celkovo webdizajnu, dobre prednasky a cvicenia kde si to precvicite",1
"Veľmi dobrý a zaujímavý predmet. Páčilo sa mi, že všetky prednášky boli prehľadne zoradené v systéme moodle, spolu so zdrojovými súbormi. Úlohy na cvičeniach a aj projekty boli vcelku jednoduchého rázu ak si človek pozrel prednášku. Určite by som ho odporúčala :)",1
"super predmet :)",1
"Keby sa stihol prebrať JavaScript (ktorý sa niektoré roky stihne, niektoré nie) a nerobilo sa zbytočne veľa s tabuľkami, ktoré sa dali prebrať aj za menej hodín, bolo by to lepšie.",-1
"Asi najlepsi predmet aky tento semester mam. Skvely obsah predmetu, velmi dobry prednasajuci, proste skvely predmet!",1
"Vyhoda tohto predmetu spociva v moznosti spravit si test pre pokrocilych cim sa studentovi znacne zlahci studovanie tohto predmetu, kedze musi dojist iba na prednasky v ktorych ma nedostatky. Na vypracovavanie zadani bolo vela casu , ucitelia pomahali , myslim ze nikto nebude nespokojny.",1
"Vynikajuco zvladnuty predmet, prednasky su viac menej nepotrebne, aj ked pomozu. Projekty aj cvika, system moodle chvalim.",1
"Vzhladom na to ,ze som patril k pokrocilym a nechodil som na prednasky / cvicenia neviem napisat svoj nazor. Jedine ,ze tento predmet si zasluzi viac ako 2 kredity.",0
"Jednoznačné najlepší a najzaujímavejší predmet prvého semestra. Skvele zvládnuté prednášky aj cvičenia. Kiežby boli všetky predmety na takejto úrovni.",1
"Klasa predmet na modernej úrovni. Výborná komunikácia so študentami. Tej práce bolo dosť. Stráviť nad každým projektom celý víkend+cviká+prednášky+skúška za 3 kredity…fuška. Cítim však, že HTML&CSS vďaka tomu ovládam.",1
"Zaujimavy predmet, naucil som sa tvorit zakladne weby s tym ze som na zaciatku nevedel nic.",1
"Tento predmet ma neskutocne bavi. Tvorba webu je super",1
"Oddychovka za 3 kredity.",1
"Prváci, nezabudnite si tento predmet zapísať, inač odpadnete ako ja :D",0
"velmi dobry pristup, predmet splnil moje ocakavania",1
"moj najobľúbenejší predmet, nemám čo dodať!",1
"Najlepsie a lahko dostupne materialy k prednaskam... z ktorych to clovek lahko pochopi...",1
"Veľmi zaujímavý a nie veľmi náročný predmet.",1
"skvely predmet, na ktorom sa nielen informatici vela naucia...som ozaj velmi spokojna aj prednasky aj cvicenia nemali chybu...",1
"super super super.... tento predmet som si zapisal na zaklade odporucania kamaratov z vyssich rocnikov a nelutujem. Naucil som sa zaklady vyvoja webovych stranok, v modernom standarde, nie daky zastaraly html 3... nebolo by super keby sa to o rok ucilo v HTML5? alebo este lepsie, dalsi predmet, zamerany na HTML5...to by som si istotne zapisal. takisto si zapisujem aj UVA co je pokracovanie TWD. skuska bola dost narocna, hlavne casovo (3,5hodiny je dost, ale nie na urobenie stranky, ktora sa robi tri dni :)) mozno by som odporucil menej zlozitu stranku, resp menej dat do nej, len aby ste otestovali ci to vieme alebo nie (alebo aspon zmensit naroky na design, dakedy ma islo rozdrapit ked mi to nechcelo vyzerat tak ako na obrazku) do prednasok by som pridal jednu o rieseni castych problemov s umiestnovanim objektov a ako to opravit aby mi to nerobilo :)",1
"Kvalitne vyučovaný predmet, ktorý sa dá preplávať vďaka férovému testu pre pokročilých.",1
"zaujimavo a putavo spravene prednasky aj cvicenia",1
"skvely nenarocny predmet. prikladny pristup vyucujucich. pacila sa mi systematickost vysvetlovania, prepojenost prednasok a cvik, vhodne urobene studijne materialy.",1
"určite by som odporučil každému super predmet super vyučujúci prístup atď zaujímavé učivo SUPER!",1
"zaujimavy predmet pre tych co nevedia robit stranky (naucia sa) aj pre tych co vedia (test pre pokrocilych), kedze som sa tomu az tak predtym nevenoval, myslim ze tento predmet bol celkom prinosom",1
"Určite som sa naučil spraviť nejakú tú web stránku, ale mám pocit, že by to išlo aj rýchlejšie a bezbolestnejšie.",0
"Také miĺe zopakovanie a rozšírenie znalostí z XHTML a CSS. Čo sa mi však mimoriadne páčilo na predmete, to bola určite jeho organizácia - či to boli prednášky, či cvičenia alebo či aj záverečná skúška, všetko do seba krásne zapadalo. Nemohlo sa stať, že by človeka prekvapilo niečo, čo by nebolo odučené, jednoducho obsah prednášok zodpovedal úplne obsahu toho, čo sa dialo na cvičeniach. No a čo sa dialo na cvičeniach postupne, sa udialo vo veľkom na skúške. Jednoducho organizácia predmetu na 1*.",1
"Asi najlepsi predmet co do praxe v tomto semestri. Hodnotim vysoko",1
"Vysoko vyčerpávajúci predmet :D",-1
"NAJLEPSI PREDMET!!! Dal mi toho najviac zo vsetkych predmetov a naozaj som sa naucil to co som ocakaval ze budem vediet... tvorit web stranky... Sice sme mali dost prace na doma (projekty) naozaj som rad ze som ho absolvoval",1
"Skratit skusku na cca 2hod.",0
"zaklady tvorby statickych stranok, ak si chcete nastudovat viac, natrafite na prednaskach na mnozstvo materialov",0
"jeden z tych lepsich predmetov z bloku UI, len skoda ze je v piatok poobede, inak by bol on urcite vacsi zaujem. Trosku sa mi nepaci to prostredie(clips) vyzera dost zastaralo a myslim ze vhodnejsi a by bol prolog a urcite by to potom malo aj vacsie vyuzitie. Predmet hodnotim pozitivne. Je taky kludny a nenasilny. Tiez jeden z mala na ktore sa neda nadavat.",1
"ferovy prednasajuci",0
"Nemyslim si ,ze tento predmet by mal byt pre druhakov AIN. Velmi tazke.",-1
"Jedna sa o najtazsi predmet ktory som tento semester mal ... Predmet bol zaujmavy ale dost narocny, a podla mojej mienky nie kazdy clovek vyuzije to co tento predmet ponuka ... Nechcem ludi od tohto predmetu odradzat ale mali by si zvazit ze nakolko ich dana problematika zaujma a na kolko sa jej budu v buducnosti venovat lebo predmet nie lahke absolvovat ...",-1
"Predmet bol od-slova-do-slova odprednasany podla knihy. Prednasky neboli uzitocne, lebo nevneisli vobec svetlo do danej problematiky, co bolo urcite potrebne vzhladom na narocnost preberanej latky.",-1
"Kto sa neprihlási do ""experimentu"", tak počas roka nič nerobí. Ak sa však doňhi prihlási, tak má dočinenia s pekne náročným semestrom :D",0
"Podla mojho nazoru, trochu zbytocny predmet kedze jeho obsahom sú zhruba 3 dalsie predmety, ktore su taktiez povinne. Hodnotenie prace studentov sa mi takisto nezda konzistentne.",-1
"Najlepsi predmet v tomto semestri.",1
"Keby ten predmet nebol povinny, tak si ho skrtam. Prilis teoreticke na aplikovanu informatiku. Nebavilo ma to.",-1
"Absolútne nezáživný predmet, ktorý keby nebol povinný, by som si ho ani nedal.",-1
"Predmet je pomerne tazky, vela noveho a tazkeho uciva, ale skor sposob hodnotenia, pretoze cely predmet v takom rozsahu stoji iba na skuske, na ktorej moze byt clovek v strese nepozorny nesadnu priklady atd. nema ziadnu istotu ze ma daco z celorocneho nemaleho usilia, co moze mat za vysledok predlzovanie studia atd. Terminy skusok su fixne a presne stanoveny pocet, co moze aj nevyhovovat! ""experiment"" je dobra vec oplati sa clovek ma sancu ziskat znamku aj ked je to pre 90% nemozne ale aspon clovek nezaspi na vavrinoch, lebo musi stale robit, smutne je ale ze aj ked som sa dostal dokonca presiel som ho cely ale neuspesne tak z toho v podstate nic nemam, len mozem dufat ze mi to pomoze na skuske a ze ju nepokazim. nic viac. - pomerne tazke podmienky v takom tazkom predmete",-1
"Nakolko ma taketo veci moc nebavia tak by som ten predmet neodporucal.. Ale zasa ludia sa tam naucia vselico dokazovat, co nieje zle :-)",0
"Skvely a zaujimavy predmet. Neviem si celkom predstavit ako existovala aplikovana informatika pred vyucovanim tohoto predmetu. Podla mna by sa k tomu patrilo aj pokracovanie, UTI 2, kde by sa pokracovalo, alebo by sa prebrali niektore veci viac do hlbky.",1
"Celkom sympatický predmet, veľa nás nadávalo, že načo nám to je, mne sa to páčilo. Minimálne nás to učí rozmýšľať :-)",1
"prilis teoreticky predmet, ale uci ho clovek ktory sa velmi snazi a da sa mu rozumiet,oplati sa robit domace ulohy a nie ich opisovat, potom sa nemusite trapit na skuske",0
"ako je uz aj v nazve je to teoreticka informatika cize je to sama teoria... experiment bol fajn... mozno by bolo dobre keby pocas roka bol aspon zapocet a nie vsetko len na skusku",-1
"Navrhol by som mozno aj dake priebezne hodnotenie resp daku priebeznu pracu mimo experiment. Lebo ako je zname student je clovek lenivy a tak si ucenie nechava az na skuskove ked je k tomu nuteny skuskou. Preco sa uci az vtedy to je kazdeho vec, jeden kvoli tomu ze napr nestiha popri inych predmetoch alebo ini ze sa proste flakaju. Ale mozno by bolo fajn aspon dake ciastokove hodnotenie moznost ho ziskat aj pocas semestera...",0
"nuz je to povinny predmet co sa da robit, ale niektore veci co sa preberali sa urcite neskor zidu",0
"Velmi narocny predmet. -Predmet zacina pomerne zlahka, no obtiaznost sa stupnuje az k veciam, ktore uprimne povedane, nechape v celom rocniku nikto, akekolvek mal hodnotenie.-Materialy na internete su prilis strucne. Su to vlastne len definicie. Zatialco skuska a testy su z prikladov, to sa vsak z prezentacie neda naucit ratat. Iny material je ucebnica, ktora sa ujde zhruba 1/3 studentov. V ucebnici je ale do podrobna rozpisanych len malo prikladov. Tiez to pre mna nebol dobry studijny material.-Domace ulohy. Minule roky byvalo zverejnene vzorove riesenie, tento rok sa od toho upustilo, to je skoda, ked len clovek vie, ze to ma zle, ale nevie preco.-Opravujuci. Za rovnake riesenia, rozne body. Alebo len napisane body, bez cohokolvek, nie je jasne co bolo zle.-Otazky tipu Ano/Nie, ktore su v kazdej pisomke:3/4 tychto otazok su veci, ktore sa nikdy ani len nespomenuli.-Materialom na vyucbu su texty zahranicnych univerzit a wikipedia, ktore ale pouzivaju trochu ine notacie a kde tiez nie je dostatok informacii.-Predmet nie je velmi zaujimavy. Prakticka aplikacia je vysvetlena, ale co sa realne robi na predmete, je kopa dokazov, ktore osobne nemam rad, navyse som nikdy nemal pocit, ze ak aj pochopim kazdy z nich, budem vediet dokazat aj nieco ine, ako to co sme robili.  Klady:+Cvicenia su fajn, da sa opytat a pochopit, ale cviciaci nevie aka bude skuska, tak tiez len hada, co by bolo dobre vediet.+Pan Winczer sa snazi vysvetlit ako moze a je velmi ustretovy+Dobrovolne domace ulohy. Odporucam robit, nie preto, ze by ste mali velku sancu dostat znamku z experimentu, ale nejaku mate a navyse tie priklady su casom dost tazke, a je to tip skuskovych prikladov, na ktore sa treba pripravit priebezne. K tomu predmetu by som navrhoval lahsie testy aj domace ulohy, pokojne by ich mohlo byt viac na nizsej obtiaznosti. Priebezne hodnotenie by tiez pomohlo. A hlavne rozsirit materialy a prednasky.",-1
"Predmet bol pre mna tazky, ale zaroven zaujimavy (obsahom). Na DU bolo prilis vela prace (urcite nie 150% casu prednasky, do tyzdna som tomu bezne venoval okolo 10 hodin, co je na jeden predmet strasne vela). Tiez ma demotivovala:> neochota cviciacich s niecim poradit, > pomerne neskory termin opravy du (odovzdaval som (i+3)tiu du a stale som nemal spatnu vazbu z i-tej du, takze som kludne mohol opakovat svoje chyby) a >  chyby v prednaskach (na vacsinu z nich som prisiel len vdaka knihe od Hromkovica)a domacich ulohachPredmet by bol lahsi, keby bol vacsi priestor komunikovat s cviciacimi a keby mali vacsi zaujem, pretoze nejasnych veci pocas semestra bolo dost a bolo potrebne to s niekym komunikovat.",-1
"Podla mna by sa mal tento predmet zaradit do povinne volitelnych mozno volitelnych, zdalo sa mi to priliz teoreticke na aplikovanu informatiku, nevidim vyuzitie tohto predmetu v zivote",-1
"Pacila mi idea tzv. experimentu, kde clovek robi ulohy a ide na pisomky a za odmenu nemusi ist na skusku. V experimente by som privital vacsiu spatnu vazbu na ulohy v zmysle nieco viac ako len: 5 bodov + podpis,  aspon ze co je zle alebo tak. Alebo potom zverejnovat aj riesenie aby clovek vedel ako to malo byt.Mimo experimentu staci ludom ""iba"" dost na skusku.",0
"zle prednasky. nezazivne podavane, malo slajdov, nedostatocne vysvetlene ucivo. cviciaci pocas prednasky opravoval prednasajuceho v chybnom vyklade experiment beriem pozitivne, donutil ma priebezne ucit. Martin Kravec zachranil vsetko na cvikach. zrozumitelne vysvetluje, dostatok teorie na zvladnutie experimentu.",-1
"Predmet studenta nauci uplne zakladne principy pocitacov ... Jedna vec je fyzicka konstrukcia (hardware) ale omnoho dolezitejsia je aby clovek vedel co vlastne chce na tom pocitaci (zadefinovat problemy) a nasldne vediet co ma zmysel riesit (neriesitelnost niektorych prblemov) a nie ... Predmet bol podla mna vedeny velmi dobre a dovod mojej slabej ucasti bolo ze som castokrat nestihal nan prist ...",1
"Povinný, a pre mňa absolútne nepochopiteľný..",-1
"Je vhodny pre ludi, ktorych teoreticka informatika zaujima. Veci preberane na tomto predmete som vnimal skor sudoku, alebo ina zabavne logicke ulohy. Kedze som vsak mal pocas semestra dost inych predmetov a navyse som venoval mnozstvo casu zamestnaniu, kde vykonavam sustredenu dusevnu pracu, nemal som naladu na tento druh relaxu.  Uvedomujem si dolezitost predmetu a jeho obsahu pre informatikov, pristup vyucujucich bol dobry, stazovat sa urcite nemozem.",0
"teoreticke a privelmi svojske chapanie pojmu ""teoreticka informatika"". velmi nezaujimavy predmet. keby nebol povinny tak ho nikto nema. odradujuca latka aj problematika. aplikovana informatika by mala byt o niecom inom.",-1
